8287,USP9Y,ubiquitin specific peptidase 9, Y-linked,Yq11.221,Validated
215,ABCD1,ATP binding cassette subfamily D member 1,Xq28,Highthroughput studies
219293,ATAD3C,ATPase family AAA domain containing 3C,1p36.33,Highthroughput studies
219445,OR7E5P,olfactory receptor family 7 subfamily E member 5 pseudogene,11q12.1,Highthroughput studies
219699,UNC5B,unc-5 netrin receptor B,10q22.1,Highthroughput studies
2196,FAT2,FAT atypical cadherin 2,5q33.1,Highthroughput studies
2199,FBLN2,fibulin 2,3p25.1,Highthroughput studies
2217,FCGRT,Fc fragment of IgG receptor and transporter,19q13.33,Highthroughput studies
221935,SDK1,sidekick cell adhesion molecule 1,7p22.2,Highthroughput studies
221937,FOXK1,forkhead box K1,7p22.1,Highthroughput studies
221938,MMD2,monocyte to macrophage differentiation associated 2,7p22.1,Highthroughput studies
222865,TMEM130,transmembrane protein 130,7q22.1,Highthroughput studies
2242,FES,FES proto-oncogene, tyrosine kinase,15q26.1,Highthroughput studies
22821,RASA3,RAS p21 protein activator 3,13q34,Highthroughput studies
22846,VASH1,vasohibin 1,14q24.3,Highthroughput studies
22898,DENND3,DENN domain containing 3,8q24.3,Highthroughput studies
22913,RALY,RALY heterogeneous nuclear ribonucleoprotein,20q11.22,Highthroughput studies
22980,TCF25,transcription factor 25,16q24.3,Highthroughput studies
22981,NINL,ninein like,20p11.21,Highthroughput studies
22997,IGSF9B,immunoglobulin superfamily member 9B,11q25,Highthroughput studies
23014,FBXO21,F-box protein 21,12q24.22,Highthroughput studies
23025,UNC13A,unc-13 homolog A,19p13.11,Highthroughput studies
23031,MAST3,microtubule associated serine/threonine kinase 3,19p13.11,Highthroughput studies
23046,KIF21B,kinesin family member 21B,1q32.1,Highthroughput studies
23057,NMNAT2,nicotinamide nucleotide adenylyltransferase 2,1q25.3,Highthroughput studies
23066,CAND2,cullin associated and neddylation dissociated 2 (putative),3p25.2,Highthroughput studies
23087,TRIM35,tripartite motif containing 35,8p21.2,Highthroughput studies
23129,PLXND1,plexin D1,3q22.1,Highthroughput studies
23130,ATG2A,autophagy related 2A,11q13.1,Highthroughput studies
23148,NACAD,NAC alpha domain containing,7p13,Highthroughput studies
23151,GRAMD4,GRAM domain containing 4,22q13.31,Highthroughput studies
23152,CIC,capicua transcriptional repressor,19q13.2,Highthroughput studies
23176,SEPTIN8,septin 8,5q31.1,Highthroughput studies
23194,FBXL7,F-box and leucine rich repeat protein 7,5p15.1,Highthroughput studies
23205,ACSBG1,acyl-CoA synthetase bubblegum family member 1,15q25.1,Highthroughput studies
23207,PLEKHM2,pleckstrin homology and RUN domain containing M2,1p36.21,Highthroughput studies
23218,NBEAL2,neurobeachin like 2,3p21.31,Highthroughput studies
23221,RHOBTB2,Rho related BTB domain containing 2,8p21.3,Highthroughput studies
23225,NUP210,nucleoporin 210,3p25.1,Highthroughput studies
23239,PHLPP1,PH domain and leucine rich repeat protein phosphatase 1,18q21.33,Highthroughput studies
23241,PACS2,phosphofurin acidic cluster sorting protein 2,14q32.33,Highthroughput studies
23247,KATNIP,katanin interacting protein,16p12.1,Highthroughput studies
23274,CLEC16A,C-type lectin domain containing 16A,16p13.13,Highthroughput studies
23281,MTUS2,microtubule associated scaffold protein 2,13q12.3,Highthroughput studies
23288,IQCE,IQ motif containing E,7p22.3,Highthroughput studies
23302,WSCD1,WSC domain containing 1,17p13.2,Highthroughput studies
23308,ICOSLG,inducible T cell costimulator ligand,21q22.3,Highthroughput studies
23324,MAN2B2,mannosidase alpha class 2B member 2,4p16.1,Highthroughput studies
23345,SYNE1,spectrin repeat containing nuclear envelope protein 1,6q25.2,Highthroughput studies
23370,ARHGEF18,Rho/Rac guanine nucleotide exchange factor 18,19p13.2,Highthroughput studies
23373,CRTC1,CREB regulated transcription coactivator 1,19p13.11,Highthroughput studies
23396,PIP5K1C,phosphatidylinositol-4-phosphate 5-kinase type 1 gamma,19p13.3,Highthroughput studies
23475,QPRT,quinolinate phosphoribosyltransferase,16p11.2,Highthroughput studies
23495,TNFRSF13B,TNF receptor superfamily member 13B,17p11.2,Highthroughput studies
23523,CABIN1,calcineurin binding protein 1,22q11.23,Highthroughput studies
23533,PIK3R5,phosphoinositide-3-kinase regulatory subunit 5,17p13.1,Highthroughput studies
23542,MAPK8IP2,mitogen-activated protein kinase 8 interacting protein 2,22q13.33,Highthroughput studies
23546,SYNGR4,synaptogyrin 4,19q13.33,Highthroughput studies
23558,WBP2,WW domain binding protein 2,17q25.1,Highthroughput studies
23563,CHST5,carbohydrate sulfotransferase 5,16q23.1,Highthroughput studies
23616,SH3BP1,SH3 domain binding protein 1,22q13.1,Highthroughput studies
23646,PLD3,phospholipase D family member 3,19q13.2,Highthroughput studies
23654,PLXNB2,plexin B2,22q13.33,Highthroughput studies
23759,PPIL2,peptidylprolyl isomerase like 2,22q11.21,Highthroughput studies
23761,PISD,phosphatidylserine decarboxylase,22q12.2,Highthroughput studies
23765,IL17RA,interleukin 17 receptor A,22q11.1,Highthroughput studies
24144,TFIP11,tuftelin interacting protein 11,22q12.1,Highthroughput studies
242,ALOX12B,arachidonate 12-lipoxygenase, 12R type,17p13.1,Highthroughput studies
246243,RNASEH1,ribonuclease H1,2p25.3,Highthroughput studies
249,ALPL,alkaline phosphatase, biomineralization associated,1p36.12,Highthroughput studies
2524,FUT2,fucosyltransferase 2,19q13.33,Highthroughput studies
253769,WDR27,WD repeat domain 27,6q27,Highthroughput studies
254173,TTLL10,tubulin tyrosine ligase like 10,1p36.33,Highthroughput studies
254531,LPCAT4,lysophosphatidylcholine acyltransferase 4,15q14,Highthroughput studies
254958,REXO1L1P,REXO1 like 1, pseudogene,8q21.2,Highthroughput studies
255057,CBARP,CACN subunit beta associated regulatory protein,19p13.3,Highthroughput studies
255193,CSNK1G2-AS1,CSNK1G2 antisense RNA 1,19p13.3,Highthroughput studies
255239,ANKK1,ankyrin repeat and kinase domain containing 1,11q23.2,Highthroughput studies
255426,RASGEF1C,RasGEF domain family member 1C,5q35.3,Highthroughput studies
255738,PCSK9,proprotein convertase subtilisin/kexin type 9,1p32.3,Highthroughput studies
25759,SHC2,SHC adaptor protein 2,19p13.3,Highthroughput studies
25794,FSCN2,fascin actin-bundling protein 2, retinal,17q25.3,Highthroughput studies
25829,TMEM184B,transmembrane protein 184B,22q13.1,Highthroughput studies
25841,ABTB2,ankyrin repeat and BTB domain containing 2,11p13,Highthroughput studies
25851,TECPR1,tectonin beta-propeller repeat containing 1,7q21.3,Highthroughput studies
25854,FAM149A,family with sequence similarity 149 member A,4q35.1,Highthroughput studies
25855,BRMS1,BRMS1 transcriptional repressor and anoikis regulator,11q13.2,Highthroughput studies
25861,WHRN,whirlin,9q32,Highthroughput studies
259173,ALS2CL,ALS2 C-terminal like,3p21.31,Highthroughput studies
259217,HSPA12A,heat shock protein family A (Hsp70) member 12A,10q25.3,Highthroughput studies
259236,TMIE,transmembrane inner ear,3p21.31,Highthroughput studies
259,AMBP,alpha-1-microglobulin/bikunin precursor,9q32,Highthroughput studies
26011,TENM4,teneurin transmembrane protein 4,11q14.1,Highthroughput studies
26020,LRP10,LDL receptor related protein 10,14q11.2,Highthroughput studies
26045,LRRTM2,leucine rich repeat transmembrane neuronal 2,5q31.2,Highthroughput studies
26048,ZNF500,zinc finger protein 500,16p13.3,Highthroughput studies
26063,DECR2,2,4-dienoyl-CoA reductase 2,16p13.3,Highthroughput studies
26140,TTLL3,tubulin tyrosine ligase like 3,3p25.3,Highthroughput studies
26153,KIF26A,kinesin family member 26A,14q32.33,Highthroughput studies
26173,INTS1,integrator complex subunit 1,7p22.3,Highthroughput studies
2645,GCK,glucokinase,7p13,Highthroughput studies
26538,OR10H2,olfactory receptor family 10 subfamily H member 2,19p13.12,Highthroughput studies
2658,GDF2,growth differentiation factor 2,10q11.22,Highthroughput studies
266743,NPAS4,neuronal PAS domain protein 4,11q13.2,Highthroughput studies
2675,GFRA2,GDNF family receptor alpha 2,8p21.3,Highthroughput studies
26993,AKAP8L,A-kinase anchoring protein 8 like,19p13.12,Highthroughput studies
27005,USP21,ubiquitin specific peptidase 21,1q23.3,Highthroughput studies
27044,SND1,staphylococcal nuclease and tudor domain containing 1,7q32.1,Highthroughput studies
27132,CPNE7,copine 7,16q24.3,Highthroughput studies
27134,TJP3,tight junction protein 3,19p13.3,Highthroughput studies
27143,PALD1,phosphatase domain containing paladin 1,10q22.1,Highthroughput studies
27146,FAM184B,family with sequence similarity 184 member B,4p15.32-p15.31,Highthroughput studies
27151,CPAMD8,C3 and PZP like alpha-2-macroglobulin domain containing 8,19p13.11,Highthroughput studies
27175,TUBG2,tubulin gamma 2,17q21.2,Highthroughput studies
27231,NMRK2,nicotinamide riboside kinase 2,19p13.3,Highthroughput studies
27237,ARHGEF16,Rho guanine nucleotide exchange factor 16,1p36.32,Highthroughput studies
27315,PGAP2,post-GPI attachment to proteins 2,11p15.4,Highthroughput studies
27341,RRP7A,ribosomal RNA processing 7 homolog A,22q13.2,Highthroughput studies
27352,SGSM3,small G protein signaling modulator 3,22q13.1,Highthroughput studies
2736,GLI2,GLI family zinc finger 2,2q14.2,Validated
2801,GOLGA2,golgin A2,9q34.11,Highthroughput studies
28231,SLCO4A1,solute carrier organic anion transporter family member 4A1,20q13.33,Highthroughput studies
282974,STK32C,serine/threonine kinase 32C,10q26.3,Highthroughput studies
282996,RBM20,RNA binding motif protein 20,10q25.2,Highthroughput studies
283358,B4GALNT3,beta-1,4-N-acetyl-galactosaminyltransferase 3,12p13.33,Highthroughput studies
283383,ADGRD1,adhesion G protein-coupled receptor D1,12q24.33,Highthroughput studies
2835,GPR12,G protein-coupled receptor 12,13q12.13,Highthroughput studies
283638,CEP170B,centrosomal protein 170B,14q32.33,Highthroughput studies
283985,FADS6,fatty acid desaturase 6,17q25.1,Highthroughput studies
283987,HID1,HID1 domain containing,17q25.1,Highthroughput studies
283999,TMEM235,transmembrane protein 235,17q25.3,Highthroughput studies
284069,FAM171A2,family with sequence similarity 171 member A2,17q21.31,Highthroughput studies
2840,GPR17,G protein-coupled receptor 17,2q14.3,Highthroughput studies
284111,SLC13A5,solute carrier family 13 member 5,17p13.1,Highthroughput studies
284119,CAVIN1,caveolae associated protein 1,17q21.2,Highthroughput studies
284185,LINC00482,long intergenic non-protein coding RNA 482,17q25.3,Highthroughput studies
284194,LGALS9B,galectin 9B,17p11.2,Highthroughput studies
284207,METRNL,meteorin like, glial cell differentiation regulator,17q25.3,Highthroughput studies
284338,PRR19,proline rich 19,19q13.2,Highthroughput studies
284339,TMEM145,transmembrane protein 145,19q13.2,Highthroughput studies
284346,ZNF575,zinc finger protein 575,19q13.31,Highthroughput studies
284353,NKPD1,NTPase KAP family P-loop domain containing 1,19q13.32,Highthroughput studies
2843,GPR20,G protein-coupled receptor 20,8q24.3,Highthroughput studies
284434,NWD1,NACHT and WD repeat domain containing 1,19p13.11,Highthroughput studies
284439,SLC25A42,solute carrier family 25 member 42,19p13.11,Highthroughput studies
284467,TAFA3,TAFA chemokine like family member 3,1p13.2,Highthroughput studies
284656,EPHA10,EPH receptor A10,1p34.3,Highthroughput studies
285489,DOK7,docking protein 7,4p16.3,Highthroughput studies
285590,SH3PXD2B,SH3 and PX domains 2B,5q35.1,Highthroughput studies
285989,ZNF789,zinc finger protein 789,7q22.1,Highthroughput studies
2859,GPR35,G protein-coupled receptor 35,2q37.3,Highthroughput studies
286234,SPATA31E1,SPATA31 subfamily E member 1,9q22.1,Highthroughput studies
286257,PAXX,PAXX non-homologous end joining factor,9q34.3,Highthroughput studies
2890,GRIA1,glutamate ionotropic receptor AMPA type subunit 1,5q33.2,Highthroughput studies
2894,GRID1,glutamate ionotropic receptor delta type subunit 1,10q23.1-q23.2,Highthroughput studies
290,ANPEP,alanyl aminopeptidase, membrane,15q26.1,Highthroughput studies
29109,FHOD1,formin homology 2 domain containing 1,16q22.1,Highthroughput studies
2972,BRF1,BRF1 RNA polymerase III transcription initiation factor subunit,14q32.33,Highthroughput studies
29763,PACSIN3,protein kinase C and casein kinase substrate in neurons 3,11p11.2,Highthroughput studies
29785,CYP2S1,cytochrome P450 family 2 subfamily S member 1,19q13.2,Highthroughput studies
29850,TRPM5,transient receptor potential cation channel subfamily M member 5,11p15.5,Highthroughput studies
29855,UBN1,ubinuclein 1,16p13.3,Highthroughput studies
29882,ANAPC2,anaphase promoting complex subunit 2,9q34.3,Highthroughput studies
29906,ST8SIA5,ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5,18q21.1,Highthroughput studies
29945,ANAPC4,anaphase promoting complex subunit 4,4p15.2,Highthroughput studies
29950,SERTAD1,SERTA domain containing 1,19q13.2,Highthroughput studies
29989,OBP2B,odorant binding protein 2B,9q34.2,Highthroughput studies
29998,BICRA,BRD4 interacting chromatin remodeling complex associated protein,19q13.33,Highthroughput studies
30000,TNPO2,transportin 2,19p13.13,Highthroughput studies
30008,EFEMP2,EGF containing fibulin extracellular matrix protein 2,11q13.1,Highthroughput studies
3004,GZMM,granzyme M,19p13.3,Highthroughput studies
3036,HAS1,hyaluronan synthase 1,19q13.41,Highthroughput studies
30811,HUNK,hormonally up-regulated Neu-associated kinase,21q22.11,Highthroughput studies
30817,ADGRE2,adhesion G protein-coupled receptor E2,19p13.12,Highthroughput studies
30818,KCNIP3,potassium voltage-gated channel interacting protein 3,2q11.1,Highthroughput studies
3101,HK3,hexokinase 3,5q35.2,Highthroughput studies
3164,NR4A1,nuclear receptor subfamily 4 group A member 1,12q13.13,Highthroughput studies
317751,MESTIT1,MEST intronic transcript 1, antisense RNA,7q32.2,Highthroughput studies
317781,DDX51,DEAD-box helicase 51,12q24.33,Highthroughput studies
322,APBB1,amyloid beta precursor protein binding family B member 1,11p15.4,Highthroughput studies
3291,HSD11B2,hydroxysteroid 11-beta dehydrogenase 2,16q22.1,Highthroughput studies
3299,HSF4,heat shock transcription factor 4,16q22.1,Highthroughput studies
32,ACACB,acetyl-CoA carboxylase beta,12q24.11,Highthroughput studies
3321,IGSF3,immunoglobulin superfamily member 3,1p13.1,Highthroughput studies
333929,SNAI3,snail family transcriptional repressor 3,16q24.2,Highthroughput studies
338599,DUPD1,dual specificity phosphatase and pro isomerase domain containing 1,10q22.2,Highthroughput studies
338692,ANKRD13D,ankyrin repeat domain 13D,11q13.2,Highthroughput studies
338707,B4GALNT4,beta-1,4-N-acetyl-galactosaminyltransferase 4,11p15.5,Highthroughput studies
339123,JMJD8,jumonji domain containing 8,16p13.3,Highthroughput studies
339221,ENPP7,ectonucleotide pyrophosphatase/phosphodiesterase 7,17q25.3,Highthroughput studies
339230,CCDC137,coiled-coil domain containing 137,17q25.3,Highthroughput studies
339451,KLHL17,kelch like family member 17,1p36.33,Highthroughput studies
339453,TMEM240,transmembrane protein 240,1p36.33,Highthroughput studies
339456,TMEM52,transmembrane protein 52,1p36.33,Highthroughput studies
339501,PRSS38,serine protease 38,1q42.13,Highthroughput studies
339768,ESPNL,espin like,2q37.3,Highthroughput studies
340024,SLC6A19,solute carrier family 6 member 19,5p15.33,Highthroughput studies
340075,ARSI,arylsulfatase family member I,5q32,Highthroughput studies
340146,SLC35D3,solute carrier family 35 member D3,6q23.3,Highthroughput studies
340152,ZC3H12D,zinc finger CCCH-type containing 12D,6q25.1,Highthroughput studies
340156,MYLK4,myosin light chain kinase family member 4,6p25.2,Highthroughput studies
340543,TCEAL5,transcription elongation factor A like 5,Xq22.1,Highthroughput studies
340578,DCAF12L2,DDB1 and CUL4 associated factor 12 like 2,Xq25,Highthroughput studies
341208,HEPHL1,hephaestin like 1,11q21,Highthroughput studies
342527,SMTNL2,smoothelin like 2,17p13.2,Highthroughput studies
342979,PALM3,paralemmin 3,19p13.12,Highthroughput studies
345222,MSANTD1,Myb/SANT DNA binding domain containing 1,4p16.3,Highthroughput studies
345456,PFN3,profilin 3,5q35.3,Highthroughput studies
345651,ACTBL2,actin beta like 2,5q11.2,Highthroughput studies
346606,MOGAT3,monoacylglycerol O-acyltransferase 3,7q22.1,Highthroughput studies
347694,ECEL1P2,endothelin converting enzyme like 1 pseudogene 2,2q37.1,Highthroughput studies
348180,CTU2,cytosolic thiouridylase subunit 2,16q24.3,Highthroughput studies
348932,SLC6A18,solute carrier family 6 member 18,5p15.33,Highthroughput studies
348938,NIPAL4,NIPA like domain containing 4,5q33.3,Highthroughput studies
3549,IHH,Indian hedgehog signaling molecule,2q35,Highthroughput studies
357,SHROOM2,shroom family member 2,Xp22.2,Highthroughput studies
3630,INS,insulin,11p15.5,Highthroughput studies
3645,INSRR,insulin receptor related receptor,1q23.1,Highthroughput studies
3671,ISLR,immunoglobulin superfamily containing leucine rich repeat,15q24.1,Highthroughput studies
3675,ITGA3,integrin subunit alpha 3,17q21.33,Highthroughput studies
3683,ITGAL,integrin subunit alpha L,16p11.2,Highthroughput studies
368,ABCC6,ATP binding cassette subfamily C member 6,16p13.11,Highthroughput studies
3718,JAK3,Janus kinase 3,19p13.11,Highthroughput studies
3736,KCNA1,potassium voltage-gated channel subfamily A member 1,12p13.32,Highthroughput studies
3738,KCNA3,potassium voltage-gated channel subfamily A member 3,1p13.3,Highthroughput studies
374454,KRT77,keratin 77,12q13.13,Highthroughput studies
374654,KIF7,kinesin family member 7,15q26.1,Highthroughput studies
374897,SBSN,suprabasin,19q13.12,Highthroughput studies
375033,PEAR1,platelet endothelial aggregation receptor 1,1q23.1,Highthroughput studies
375775,PNPLA7,patatin like phospholipase domain containing 7,9q34.3,Highthroughput studies
375790,AGRN,agrin,1p36.33,Highthroughput studies
3768,KCNJ12,potassium inwardly rectifying channel subfamily J member 12,17p11.2,Highthroughput studies
377841,ENTPD8,ectonucleoside triphosphate diphosphohydrolase 8,9q34.3,Highthroughput studies
3834,KIF25,kinesin family member 25,6q27,Highthroughput studies
3849,KRT2,keratin 2,12q13.13,Highthroughput studies
3855,KRT7,keratin 7,12q13.13,Highthroughput studies
3860,KRT13,keratin 13,17q21.2,Highthroughput studies
3861,KRT14,keratin 14,17q21.2,Highthroughput studies
386674,KRTAP10-6,keratin associated protein 10-6,21q22.3,Highthroughput studies
386676,KRTAP10-9,keratin associated protein 10-9,21q22.3,Highthroughput studies
386677,KRTAP10-1,keratin associated protein 10-1,21q22.3,Highthroughput studies
386678,KRTAP10-11,keratin associated protein 10-11,21q22.3,Highthroughput studies
386680,KRTAP10-5,keratin associated protein 10-5,21q22.3,Highthroughput studies
386682,KRTAP10-3,keratin associated protein 10-3,21q22.3,Highthroughput studies
386746,MRGPRG,MAS related GPR family member G,11p15.4,Highthroughput studies
388228,SBK1,SH3 domain binding kinase 1,16p12.1,Highthroughput studies
388569,ZNF324B,zinc finger protein 324B,19q13.43,Highthroughput studies
388633,LDLRAD1,low density lipoprotein receptor class A domain containing 1,1p32.3,Highthroughput studies
388697,HRNR,hornerin,1q21.3,Highthroughput studies
388931,MFSD2B,major facilitator superfamily domain containing 2B,2p23.3,Highthroughput studies
389033,PLAC9P1,placenta associated 9 pseudogene 1,2q21.1,Highthroughput studies
389118,CDHR4,cadherin related family member 4,3p21.31,Highthroughput studies
389151,PRR23B,proline rich 23B,3q23,Highthroughput studies
389333,PROB1,proline rich basic protein 1,5q31.2,Highthroughput studies
389690,MROH5,maestro heat like repeat family member 5 (gene/pseudogene),8q24.3,Highthroughput studies
3897,L1CAM,L1 cell adhesion molecule,Xq28,Highthroughput studies
390594,KBTBD13,kelch repeat and BTB domain containing 13,15q22.31,Highthroughput studies
390667,PTX4,pentraxin 4,16p13.3,Highthroughput studies
390928,ACP7,acid phosphatase 7, tartrate resistant (putative),19q13.2,Highthroughput studies
391104,VHLL,VHL like,1q22,Highthroughput studies
391518,VENTXP7,VENT homeobox pseudogene 7,3p24.3,Highthroughput studies
391627,USP17L9P,ubiquitin specific peptidase 17 like family member 9, pseudogene,4p16.1,Highthroughput studies
392391,OR5C1,olfactory receptor family 5 subfamily C member 1,9q33.2,Highthroughput studies
392399,LCN9,lipocalin 9,9q34.3,Highthroughput studies
392617,ELFN1,extracellular leucine rich repeat and fibronectin type III domain containing 1,7p22.3,Highthroughput studies
392862,GRID2IP,Grid2 interacting protein,7p22.1,Highthroughput studies
3954,LETM1,leucine zipper and EF-hand containing transmembrane protein 1,4p16.3,Highthroughput studies
3955,LFNG,LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase,7p22.3,Highthroughput studies
3984,LIMK1,LIM domain kinase 1,7q11.23,Highthroughput studies
399665,FAM102A,family with sequence similarity 102 member A,9q34.11,Highthroughput studies
399909,PCNX3,pecanex 3,11q13.1,Highthroughput studies
400745,SH2D5,SH2 domain containing 5,1p36.12,Highthroughput studies
400931,MIRLET7BHG,MIRLET7B host gene,22q13.31,Highthroughput studies
400935,IL17REL,interleukin 17 receptor E like,22q13.33,Highthroughput studies
400954,EML6,EMAP like 6,2p16.1,Highthroughput studies
401285,TCP10L2,t-complex 10 like 2, pseudogene,6q27,Highthroughput studies
401541,CENPP,centromere protein P,9q22.31,Highthroughput studies
401827,MSLNL,mesothelin like,16p13.3,Highthroughput studies
4037,LRP3,LDL receptor related protein 3,19q13.11,Highthroughput studies
4038,LRP4,LDL receptor related protein 4,11p11.2,Highthroughput studies
4055,LTBR,lymphotoxin beta receptor,12p13.31,Highthroughput studies
4062,LY6H,lymphocyte antigen 6 family member H,8q24.3,Highthroughput studies
406883,MIRLET7A3,microRNA let-7a-3,22q13.31,Highthroughput studies
406904,MIR1-1,microRNA 1-1,20q13.33,Highthroughput studies
406923,MIR133A2,microRNA 133a-2,20q13.33,Highthroughput studies
406983,MIR200A,microRNA 200a,1p36.33,Highthroughput studies
406990,MIR208A,microRNA 208a,14q11.2,Highthroughput studies
407003,MIR219A2,microRNA 219a-2,9q34.11,Highthroughput studies
407005,MIR220A,microRNA 220a,Xq25,Highthroughput studies
407012,MIR24-1,microRNA 24-1,9q22.32,Highthroughput studies
409,ARRB2,arrestin beta 2,17p13.2,Highthroughput studies
414061,DNAJB3,DnaJ heat shock protein family (Hsp40) member B3,2q37.1,Highthroughput studies
414301,DDI1,DNA damage inducible 1 homolog 1,11q22.3,Highthroughput studies
4143,MAT1A,methionine adenosyltransferase 1A,10q22.3,Highthroughput studies
4145,MATK,megakaryocyte-associated tyrosine kinase,19p13.3,Highthroughput studies
414926,LINC00593,long intergenic non-protein coding RNA 593,15q23,Highthroughput studies
415116,PIM3,Pim-3 proto-oncogene, serine/threonine kinase,22q13.33,Highthroughput studies
4188,MDFI,MyoD family inhibitor,6p21.1,Highthroughput studies
4241,MELTF,melanotransferrin,3q29,Highthroughput studies
4308,TRPM1,transient receptor potential cation channel subfamily M member 1,15q13.3,Highthroughput studies
431705,ASTL,astacin like metalloendopeptidase,2q11.2,Highthroughput studies
4326,MMP17,matrix metallopeptidase 17,12q24.33,Highthroughput studies
435,ASL,argininosuccinate lyase,7q11.21,Highthroughput studies
43849,KLK12,kallikrein related peptidase 12,19q13.41,Highthroughput studies
440730,TRIM67,tripartite motif containing 67,1q42.2,Highthroughput studies
440955,TMEM89,transmembrane protein 89,3p21.31,Highthroughput studies
440956,IQCF6,IQ motif containing F6,3p21.2,Highthroughput studies
441151,TMEM151B,transmembrane protein 151B,6p21.1,Highthroughput studies
441272,SPDYE3,speedy/RINGO cell cycle regulator family member E3,7q22.1,Highthroughput studies
442590,SPDYE5,speedy/RINGO cell cycle regulator family member E5,7q11.23,Highthroughput studies
442721,LMOD2,leiomodin 2,7q31.32,Highthroughput studies
442906,MIR338,microRNA 338,17q25.3,Highthroughput studies
450091,CHDS5,Coronary heart disease, susceptibility to, 5,,Highthroughput studies
4583,MUC2,mucin 2, oligomeric mucus/gel-forming,11p15.5,Highthroughput studies
4598,MVK,mevalonate kinase,12q24.11,Highthroughput studies
4621,MYH3,myosin heavy chain 3,17p13.1,Highthroughput studies
4624,MYH6,myosin heavy chain 6,14q11.2,Highthroughput studies
4634,MYL3,myosin light chain 3,3p21.31,Highthroughput studies
4638,MYLK,myosin light chain kinase,3q21.1,Highthroughput studies
4647,MYO7A,myosin VIIA,11q13.5,Highthroughput studies
4648,MYO7B,myosin VIIB,2q14.3,Highthroughput studies
4650,MYO9B,myosin IXB,19p13.11,Highthroughput studies
4725,NDUFS5,NADH:ubiquinone oxidoreductase subunit S5,1p34.3,Highthroughput studies
4759,NEU2,neuraminidase 2,2q37.1,Highthroughput studies
4796,TONSL,tonsoku like, DNA repair protein,8q24.3,Highthroughput studies
4833,NME4,NME/NM23 nucleoside diphosphate kinase 4,16p13.3,Highthroughput studies
4868,NPHS1,NPHS1 adhesion molecule, nephrin,19q13.12,Highthroughput studies
487,ATP2A1,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1,16p11.2,Highthroughput studies
4882,NPR2,natriuretic peptide receptor 2,9p13.3,Highthroughput studies
4900,NRGN,neurogranin,11q24.2,Highthroughput studies
4917,NTN3,netrin 3,16p13.3,Highthroughput studies
491,ATP2B2,ATPase plasma membrane Ca2+ transporting 2,3p25.3,Highthroughput studies
4920,ROR2,receptor tyrosine kinase like orphan receptor 2,9q22.31,Highthroughput studies
4923,NTSR1,neurotensin receptor 1,20q13.33,Highthroughput studies
4924,NUCB1,nucleobindin 1,19q13.33,Highthroughput studies
493829,TRIM72,tripartite motif containing 72,16p11.2,Highthroughput studies
497190,CLEC18B,C-type lectin domain family 18 member B,16q23.1,Highthroughput studies
4975,OMP,olfactory marker protein,11q13.5,Highthroughput studies
4987,OPRL1,opioid related nociceptin receptor 1,20q13.33,Highthroughput studies
5024,P2RX3,purinergic receptor P2X 3,11q12.1,Highthroughput studies
5029,P2RY2,purinergic receptor P2Y2,11q13.4,Highthroughput studies
5031,P2RY6,pyrimidinergic receptor P2Y6,11q13.4,Highthroughput studies
50614,GALNT9,polypeptide N-acetylgalactosaminyltransferase 9,12q24.33,Highthroughput studies
50651,SLC45A1,solute carrier family 45 member 1,1p36.23,Highthroughput studies
50944,SHANK1,SH3 and multiple ankyrin repeat domains 1,19q13.33,Highthroughput studies
51025,PAM16,presequence translocase associated motor 16,16p13.3,Highthroughput studies
51052,PRLH,prolactin releasing hormone,2q37.3,Highthroughput studies
51063,CALHM2,calcium homeostasis modulator family member 2,10q24.33,Highthroughput studies
51149,MRNIP,MRN complex interacting protein,5q35.3,Highthroughput studies
5118,PCOLCE,procollagen C-endopeptidase enhancer,7q22.1,Highthroughput studies
51246,SHISA5,shisa family member 5,3p21.31,Highthroughput studies
51252,FAM178B,family with sequence similarity 178 member B,2q11.2,Highthroughput studies
51475,CABP2,calcium binding protein 2,11q13.2,Highthroughput studies
51513,ETV7,ETS variant transcription factor 7,6p21.31,Highthroughput studies
51588,PIAS4,protein inhibitor of activated STAT 4,19p13.3,Highthroughput studies
5158,PDE6B,phosphodiesterase 6B,4p16.3,Highthroughput studies
51603,EEF1AKNMT,eEF1A lysine and N-terminal methyltransferase,1q24.3,Highthroughput studies
5170,PDPK1,3-phosphoinositide dependent protein kinase 1,16p13.3,Highthroughput studies
5198,PFAS,phosphoribosylformylglycinamidine synthase,17p13.1,Highthroughput studies
5205,ATP8B1,ATPase phospholipid transporting 8B1,18q21.31,Highthroughput studies
5212,VIT,vitrin,2p22.2,Highthroughput studies
527,ATP6V0C,ATPase H+ transporting V0 subunit c,16p13.3,Highthroughput studies
5297,PI4KA,phosphatidylinositol 4-kinase alpha,22q11.21,Highthroughput studies
5362,PLXNA2,plexin A2,1q32.2,Highthroughput studies
5364,PLXNB1,plexin B1,3p21.31,Highthroughput studies
53905,DUOX1,dual oxidase 1,15q21.1,Highthroughput studies
53940,FTHL17,ferritin heavy chain like 17,Xp21.2,Highthroughput studies
54084,TSPEAR,thrombospondin type laminin G domain and EAR repeats,21q22.3,Highthroughput studies
